2490770;Louhaпbet;;35.8474;3.66985;P;PPL;641
2490771;Rвs Louha;;35.1683;6.27973;T;PK;1298
2490772;Oued el Louha;;32.19938;2.94061;H;WAD;523
2490773;Djebel Louh;Djebel Louh,Djebel Louha,Djebel Louhe;36.01064;2.36612;T;MT;1432
2490774;Daпet el Louha;;33.13928;3.25977;T;DPR;732
2490775;Bled el Louha;;32.59267;2.79131;L;LCTY;669
2490776;Djebel Lougrine;;35.85089;5.25699;T;MT;1207
2490777;Louglea;;35.16165;6.46851;S;BLDG;1249
2490778;Oued Louggaпa;;31.39299;3.26348;H;WAD;450
2490779;Louestia;;35.12062;6.41581;P;PPL;1500
2490780;Loubyer;;36.97;6.555;P;PPL;11
2490781;Hassi el Loubia;;29.46624;-3.1625;H;WLL;535
2490782;Djebel Loubbene;Djebel Loubben,Djebel Loubbene;36.08936;4.9328;T;RDGE;1053
2490783;Koudiet el Loubba;;35.8;3.48333;T;HLL;715
2490784;Irhil Loubar;;36.62728;3.67258;T;HLL;410
2490785;Gour Louazouaza;;29.98787;2.71165;T;BUTE;464
2490786;Garat Louazouaza;;30.00152;2.74458;T;BUTE;425
2490787;Louaouiz;;34.73577;4.49964;T;MT;845
2490788;L’Orangerie;;35.5833;-0.83671;P;PPL;105
2490789;Lokli’a;;36.61667;6.85;T;PT;337
2490790;Oued Logmane;Oued Logman,Oued Logmane,Oued Lougmane;35.65245;4.46948;H;WAD;441
2490791;Llalaba;;25.81229;8.24546;L;LCTY;1317
2490792;Lizerg;Lizerg;33.4;6.96667;P;PPL;70
2490793;Oued Litsea;;30.42253;-4.12281;H;WAD;644
2490794;Garet el Litima;Garet el Itima,Garet el Litima;32.56529;2.06359;T;HLL;663
2490795;Litima;;35.07285;7.87809;T;HLL;1148
2490796;Gour Litania;;27.69298;3.31046;T;HLL;433
2490797;Forкt de Litama;;36.77851;3.99958;V;FRST;297
2490798;Litama;;36.75218;4.00751;S;FRM;48
2490799;Lirh Ouchene;;34.9484;6.55745;H;WAD;532
2490800;Hassi Lirhane;;34.70446;0.19893;H;WLL;1150
2490801;Lioua;Lioua;34.63099;5.39362;P;PPL;105
2490802;Rocher Lionceau;Ilot du Lionceau,Rocher Lionceau,Оlot du Lionceau;36.91667;6.9;T;RK;-9999
2490803;Pointe du Lion;;36.91667;7.76667;T;PT;16
2490804;Оle du Lion;;36.91988;6.88996;T;ISL;1
2490805;Fontaine du Lion;;36.01786;1.43628;H;SPNG;423
2490806;Draa Lingar;Draa Lingar,Draa Linngar;35.61667;3.13333;T;HLL;681
2490807;Cap Lindlиs;Cap Lindles,Cap Lindless,Cap Lindlиs,Cap Negre,Cap Nиgre,Cape Jaumel;35.72646;-0.93445;T;CAPE;61
2490808;Djebel Lindиs;;35.71719;-0.933;T;MT;280
2490809;Mechtet Lihoыdiya;Mechtat el Youdia,Mechtet Lihoudiya,Mechtet Lihoыdiya;36.46445;7.56895;S;FRM;163
2490810;Monument du Lieutenant Collot;;29.74877;3.01653;S;MNMT;439
2490811;Monument du Lieutenant Chвtenay;;31.49901;8.77445;S;MNMT;192
2490812;Camp Militaire du Lido;;36.75;3.16667;S;INSM;-9999
2490813;Lichta;;29.22674;0.19942;P;PPL;260
2490814;Lichana;Lichana,Lirhana;34.71753;5.42232;P;PPL;154
2490815;Oued Libirs;;33.61667;7.21667;T;DPR;43
2490816;Bir Libirs;;33.68137;7.24384;H;WLL;35
2490817;Liana;;34.77054;6.6685;P;PPL;119
2490818;Rhourd el Lia;;32.3254;7.96397;T;DUNE;195
2490819;Rhourd el Lia;;31.67196;7.28621;T;DUNE;142
2490820;Commune de L’Hillil;;35.71667;0.35;A;ADMD;134
2490821;L’Hillil;Hillil,L'Hillil,L’Hillil;35.72011;0.35126;S;RSTN;131
2490822;Yellel;L'Hillil,L’Hillil,Yellel;35.7224;0.35329;P;PPL;130
2490823;Lhebihat;Lheaibat,Lhebibat,Lhebihat;29.76197;-5.92978;H;WLL;517
2490824;L’Hanout;;36.59947;5.29251;S;MSQE;460
2490825;Plage du Lever de l’Aurore;;36.91667;7.76667;T;BCH;16
2490826;Hassi Lйvкque;;28.66667;-1.46667;H;WLL;361
2490827;Levacher;;36.31073;2.16254;P;PPL;579
2490828;Oued Leukhane;;34.12746;2.77656;H;WAD;1117
2490829;Le Tйlйgraphe;Le Telegraphe,Le Tйlйgraphe,Tinegmar;35.16441;-0.75208;T;HLL;514
2490830;Les Trois Pierres;;35.46954;6.32426;T;HLLS;1267
2490831;Les Trembles;;36.23578;3.64717;P;PPL;734
2490832;Les Terres Blanches;;35.03861;3.06494;L;LCTY;841
2490833;Les Tamarins;;35.32583;5.83697;P;PPL;832
2490834;Lestah;;35.91143;4.53072;T;MESA;1045
2490835;Les Tagarins;;36.78333;3.05;P;PPLX;119
2490836;Les Silos Rouges;;35.63054;-0.64814;S;FRM;89
2490837;Les Sept Frкres;;36.95;6.78333;T;ISLS;1
2490838;Gour el Lesseg;;31.95955;3.69596;T;BUTE;448
2490839;Oued el Lessane el Rharbi;;31.97253;0.66891;H;WAD;662
2490840;Oued Lessane ech Chergui;Oued Lessane ech Chergui,Oued el Lessane ech Chergui;31.56462;0.85631;H;WAD;655
2490841;Les Salines;;35.66132;-0.31558;S;BLDG;136
2490842;Les Sablettes;Les Sablettes,Les Sablettes Mazagran-Plage;35.89533;0.04759;P;PPL;5
2490843;Les Sablettes;;36.75;3.08333;T;BCH;3
2490844;Les Sables d’Or;Les Sables d'Or,Les Sables d’Or,Zeralda-les Sables d'Or,Zeralda-les Sables d’Or;36.71667;2.83333;P;PPL;1
2490845;Les Rosiers;;36.59819;2.17571;P;PPL;17
2490846;Les Quatre Mamelons;;36.54573;2.09931;T;MTS;376
2490847;Les Quatre Chemins;;36.63104;2.94499;P;PPL;42
2490848;Les Quatre Chemins;Les 4 Chemins,Les Quatre Chemins;28.18839;6.81972;L;LCTY;450
2490849;Les Quatre Chemins;Les 4 Chemins,Les Quatre Chemins;35.67953;-0.59066;L;INDS;93
2490850;Station des Pins;Les Pins,Station des Pins;34.65;-0.8;S;RSTN;981
2490851;Les Palmiers;;35.66667;-0.63333;S;FRM;99
2490852;Les Ozaras;;35.71667;-0.7;P;PPL;36
2490853;Les Orangeries;;36.48333;2.81667;P;PPLX;209
2490854;Les Moules;Les Moules,Mejillones Rocks,Roches aux Moules;35.71667;-1.01667;H;RF;-9999
2490855;Les Issers;Ies Issers,Les Issers;36.72218;3.66719;P;PPL;29
2490856;Les Horizons Bleus;;36.81667;3;P;PPL;-2
2490857;Heumis;Douar Hamiss,Heumis,Les Heumis;36.3078;1.2435;P;PPL;179
2490858;Les Heuraouas;Les Haraouas,Les Heuraouas;36.77471;3.30686;P;PPL;47
2490859;El Azizia;El Azizia,Les Frenes,Les Frкnes;36.28656;3.49412;P;PPL;550
2490860;Les Fermes;;35.45572;1.03931;S;RSTN;690
2490861;Les Falaises;;36.6486;5.37985;P;PPL;22
2490863;Les Deux Sњurs;;35.1;-1.86667;T;RKS;1
2490864;Les Deux Ponts;;36.58333;6.65;P;PPL;718
2490865;Deux Moulins;Deux Moulins,Les Deux Moulins;36.81196;3.02882;P;PPL;21
2490866;Les Deux Jumelles;Les 2 Jumelles,Les Deux Jumelles;36.64641;2.71164;S;FRM;103
2490867;Les Deux Frиres;;35.1;-1.86667;T;RKS;1
2490868;Les Cinq Palmiers;;36.28188;1.24031;P;PPL;158
2490869;Les Caroubiers;Les Caroubiers;35.23006;0.17429;S;FRM;505
2490870;Les Andalouses;;35.70477;-0.89355;P;PPL;8
2490871;Les Anatras;;35.53333;0.63333;S;RSTNQ;177
2490872;Le Rocher;;35.23501;-0.60062;P;PPL;441
2490873;Sebkha el Lerlous;;28.1539;6.8929;H;SBKH;357
2490874;’Aпn Lerhouata;;35.38522;1.18575;H;SPNG;1111
2490875;Le Puits;;36.18073;2.22652;P;PPL;304
2490876;Oued Lepsinis;Oued Lepsihis,Oued Lepsinis;35.00725;5.27316;H;WAD;275
2490877;Le Portet;;35.89634;-0.3387;P;PPL;8
2490878;Le Portet;;35.89674;-0.33677;H;COVE;1
2490879;Le Pont de l’Oued Djer;;36.37524;2.43851;P;PPL;269
2490880;Ferme Fernandez;Ferme Fernandez,Le Paddock;35.63695;0.00511;S;FRM;19
2490881;Leoulioua;;25.37014;5.18077;T;HLLS;824
2490882;Dayet Lenbach;Daiet Lennbach,Dayet Lenbach,Daпet Lennbach;29.67567;-2.03999;T;DPR;406
2490883;Lenbach;Lenbach,Lennbach;29.68635;-2.06152;L;LCTY;405
2490884;’Aпn Lemti;;35.31809;6.96885;H;SPNG;1304
2490885;Koudia Lemsene;Koudia Lemsen,Koudia Lemsene;35.01167;-0.31213;T;HLL;697
2490886;Oued Lemba;Oued Lemba,Oued Lemmba;35.21603;-1.41449;H;STM;17
2490887;Oudiane Lemkhaf;;27.08398;-7.8136;H;WAD;376
2490888;Feпdjet Lemhar;;29.50729;-2.70039;T;DPR;525
2490889;Kef Lemette;Kef Lemette,Kef Lemettee;36.93333;7.75;T;HLL;187
2490890;Station du Merdja;La Merdja,Le Merdja,Station du Merdja;36.01182;1.02207;S;RSTN;72
2490891;Le Melab;Le Malab,Le Melab;36.72738;6.46514;S;STNF;253
2490892;Hassi Lemdaya;;30.09662;-3.53629;H;WLL;681
2490893;Djebel Lemaa;;33.30923;1.04461;T;MT;1183
2490894;Le Long Rocher;;35.86667;-0.3;T;ISL;82
2490895;Bled Lelmaпa;;35.68333;2.95;L;LCTY;666
2490896;Oued el Lellalah;;34.53513;-0.93217;H;WAD;1111
2490897;Anou oua Lelioua;Anou oua Lelioua,Oua Lelioua;24.46899;9.06475;H;WLL;998
2490898;Le Lido;;36.74348;3.17339;P;PPL;7
2490899;Le Lac;;35.46024;6.24486;L;LCTY;1450
2490900;Rhourde Lektaпa;;29.20069;6.41231;T;DUNE;307
2490901;Daпet Lektaa;;34.45731;1.20347;T;DPR;1009
2490902;Daпet Lektaa;;34.37655;1.25151;T;DPR;1036
2490903;Le Kreпder;Krader,Kreider,Le Kreider,Le Kreпder;34.14474;0.06916;P;PPL;997
2490904;Argoub Lekla;;34.27602;2.70714;T;HLL;1172
2490905;Oued Lekhra;;35.85211;3.81203;H;STM;624
2490906;Ragoubet Lekhoul;;34.70828;3.16846;T;MT;1193
2490907;’Argoыb Lekhоarо;'Argoub Lekhiari,Argoub el Kriari,’Argoыb Lekhоarо;35.81976;7.6793;T;HLLS;866
2490908;Oued Lekhal;Oued Lekahl,Oued Lekhal;36.34522;3.84733;H;STM;524
2490909;Kef Lekhal;;36.40032;0.94377;T;MT;409
2490910;Le Kef;El Kef,Kef,Le Kef;34.73394;-1.5699;P;PPL;549
2490911;Djebel Lekdem;;34.18333;2.13333;T;MT;1432
2490912;Oued Lekdane;;30.14021;0.91781;T;TRGD;439
2490913;Oued Lejreb;;32.04995;-2.07127;H;WAD;1111
2490914;Kheneg Lejouad;;28.90974;-6.93906;T;PASS;524
2490915;Djebel Leпthou;;36.33109;5.77839;T;PK;1266
2490916;Oued oua-n-Leпmas;Oued Ouane Leimo,Oued oua-n-Leimas,Oued oua-n-Leпmas;28.74398;6.92151;H;WAD;307
2490917;Оle Rachgoun;Ile Leila,Ile Rachgoun,Rashgun Island,Roshgun Island,Оle Leila,Оle Rachgoun;35.32142;-1.48003;T;ISL;43
2490918;Rвs Lehra;;35.07451;6.61379;T;MT;1457
2490919;Hassi Lehihissa Sofra;;29.07005;-6.06471;H;WLL;604
2490920;Hassi Lehihissa Khala;;29.02597;-6.06299;H;WLL;601
2490921;Hassi Lehib;;29.71244;-0.68291;H;WLL;447
2490922;Tasseghlit Lehet;Tasseghlit Lehet,Tesselit Lehete;23.02934;5.3885;T;MT;1419
2490923;Lehchachine;;33.2;6.13333;T;DUNE;74
2490924;Siouf el Leham;;34.505;8.06096;T;RDGE;681
2490925;Kouif el Leham;;31.72758;5.51298;T;HLL;181
2490926;Chabet el Leham;;35.41174;-1.07411;H;STM;54
2490927;Le Guelta;;36.36121;0.83816;P;PPL;14
2490928;Le Guй de Constantine;;36.69319;3.10611;P;PPL;12
2490929;Legreiene;;27.4;-0.63333;H;WLL;199
2490930;Le Grand Guergour;Le Grand Guergour,Le Grand Guerguour;36.08381;3.66951;T;PK;1665
2490931;Legouiret;;34.04525;6.91534;T;DUNE;-4
2490932;Oued oui-n-Legi;;25.39149;7.37912;H;WAD;1481
2490933;Oued Leftah;Oued Lefrah,Oued Leftah;34.90707;5.74947;H;WAD;159
2490934;Oglat Leftah;Oglat Leflah,Oglat Leftah;34.02238;4.03476;H;WLL;583
2490935;Bir Lefta;;34.77741;5.17474;H;WLL;251
2490936;’Aпn Lefras;;35.9708;1.33744;H;SPNG;302
2490937;El Karma;El Karma,Le Figuier;36.77439;3.51425;P;PPL;36
2490938;Oued el Lefia;;33.81419;3.20053;H;WAD;692
2490939;Koudоat el Lefi’a;Koudiat el Lefi'a,Koudоat el Lefi’a,Koutiat el Fia;35.41667;3.01667;T;HLLS;708
2490940;Le Fer а Cheval;;35.3679;-0.96686;P;PPLX;158
2490941;Le Fedden;;36.67603;8.46103;S;HSE;593
2490942;Oued el Lefa Srhir;;28.1713;3.74187;H;WAD;548
2490943;Oued Lefa Kbir;Oued Lefa Kbir,Oued Lefaa Kebir;28.01096;3.91083;H;WAD;633
2490944;Hassi Lefaпa;;31.60995;5.76013;H;WLL;145
2490945;Hassi Lefaпa;;29.36358;1.11213;H;WLL;341
2490946;Garet el Lefaпa;;31.89234;1.38685;T;HLL;577
2490947;Erg Lefaпa;;31.61512;5.70621;T;DUNE;159
2490948;Seheb el Lefa el Oustani;;31.82171;1.15031;H;WAD;589
2490949;’Aпn Lefa el Haпa;'Ain Lefa el Haia,'Ain Lefaa,'Ain Lefaa el Haia,’Aпn Lefa el Haпa,’Aпn Lefaa,’Aпn Lefaa el Haпa;34.17284;0.60015;H;SPNG;992
2490950;Saheb el Lefa ech Chergui;;31.89694;1.00611;H;WAD;634
2490951;Oued el Lefaa;;28.82553;0.46757;H;WAD;313
2490952;Hassi el Lefaa;;32.28899;0.31683;H;SPNG;727
2490953;Hassi Lefaa;;29.67196;-0.59285;H;WLL;425
2490954;Djebel el Lefaa;;34.93521;5.10752;T;HLL;564
2490955;Zebaret el Lefa;;34.21425;0.62771;T;DUNE;990
2490956;Saheb el Lefa;;31.81541;0.95756;H;WAD;617
2490957;Oued el Lefa;;34.58385;2.079;H;WAD;975
2490958;Oued el Lefa;;28.25266;3.72876;H;WAD;524
2490959;’Aпn el Lefa;;34.20525;0.61301;H;SPNG;991
2490960;Daпet Ledinia;;33.26975;4.61315;T;DPR;430
2490961;Ledebla;;36.55125;5.55452;P;PPL;959
2490962;Gour Lechouel;;31.03488;5.1724;T;BUTE;169
2490963;’Aпn Lechloucha;;33.83286;5.94691;H;SPNG;20
2490964;Dehar Lechcheb;;29.35;3.66667;T;HLL;371
2490965;Oued Lechbour;;36.03571;4.72424;H;STM;848
2490966;Le Chapeau de Gendarme;;33.84852;2.83883;T;HLL;810
2490967;Erg Lebtene;;30.74948;3.02892;T;DUNE;448
2490968;Bled Lebrakta;;35.6656;5.98278;L;LCTY;954
2490969;Bled Lebrag;;33.32806;5.61758;L;LCTY;177
2490970;Oued Lebhana;Oued Lebbana,Oued Lebhana;34.77966;7.44781;H;WAD;522
2490971;Djebel Lebhana;;34.92263;7.42729;T;MT;1168
2490972;Lebet ech Chehem;Lebet ech Cheham,Lebet ech Chehem;32.7076;1.52575;T;RDGE;775
2490973;Oued Gdey el Lebene;Oued Gdey el Lebene,Oued el Lebene;35.62287;2.45619;H;WAD;706
2490974;Moui el Lebene;;30.14222;2.68361;H;WLL;450
2490975;Koudiet el Lebene;;36.83333;3.76667;T;HLL;377
2490976;Draa el Lebene;Draa el Leben,Draa el Lebene;35.22634;2.25342;T;HLL;891
2490977;Daпet el Lebene;Daiet el Leben,Daiet el Lebene,Daпet el Leben,Daпet el Lebene;35.63333;3.43333;T;DPR;659
2490978;Oued el Lebba;Oued el Abb,Oued el Lebba;35.58449;4.81762;H;WAD;445
2490979;Kef el Lebba;;36.02035;3.60806;T;MT;1001
2490980;Le Bateau Cassй;;36.76667;3.21667;P;PPL;1
2490981;Djebel el Leba;Djebel el Leba,El Lebba;34.70785;0.31674;T;MT;1258
2490982;Djebel el Leba;Djebel el Leba,Djebel el Lebba;35.79808;2.74113;T;HLL;740
2490983;Hassi Lazreg;;33.90048;2.24365;H;WLL;1328
2490984;Commune de Lazharia;Commune de Beni-Boukhanous,Commune de Lazharia;35.93333;1.56667;A;ADMD;932
2490985;Rocher du Lazaret;;36.91667;6.88333;T;RK;56
2490986;Zaouia;La Zaouia,La Zaouпa,Zaouia;35.94159;0.12152;P;PPL;143
2490987;Douar Lazaпlia;Douar Lazailia,Douar Lazalia,Douar Lazaпlia,Lazalia;35.56554;0.62223;P;PPL;203
2490988;Lavoisier;Ain Tefela,Aпn Tefela,Lavoisier;35.99469;4.96624;P;PPL;988
2490989;La Voile Noire;Kissen Klaalsous,La Voile Noire,Voile Noire;36.97323;7.68145;T;RK;4
2490990;La Vigie;;36.61221;2.69842;S;FRM;212
2490991;Lauriers Roses;Lauriers Roses,Station des Lauriers;35.43592;-0.43561;S;RSTNQ;369
2490992;La Tribu;;36.79459;3.00853;P;PPLX;382
2490993;La Trappe;Bouchaoui,La Trappe;36.74531;2.91238;P;PPL;119
2490994;Djebel Lato;;34.64296;-1.2158;T;MT;1299
2490995;Bir Latmine;Bir Latmine,Bir el Atamine;32.6;7.01667;H;WLL;115
2490996;Maison Forestiиre de Latil Debba;;36.82278;6.77325;S;HSE;515
2490997;Koudiet Larha;Koudia Lata,Koudiet Larha;36.4559;1.9576;T;PK;960
2490998;La Stidia Plage;Georges Clemenceau Plage,La Stidia Plage;35.83222;-0.015;P;PPL;3
2490999;Henchоr La’ssal;Henchir La'ssal,Henchоr La’ssal,Hennchir Laassal;35.95;7.98333;S;RUIN;558
2491000;La Smala;;34.93564;5.64586;P;PPL;201
2491001;Lasbaa;;35.50576;3.82637;T;HLL;690
2491002;Salamandre;La Salamandre,Salamandre;35.92189;0.06046;P;PPL;8
2491003;Forкt de Larsahas;Foret de Larsahas,Foret de Lasahas,Forкt de Larsahas,Forкt de Lasahas;36.84806;7.15629;V;FRST;177
2491004;Ferme Larrouy;;36.12928;6.36574;S;FRM;748
2491005;Hassi Larrocque;Hassi Laroque,Hassi Larrocque,Hassi de Larroque,Hassi de la Roque;30.83333;6.38333;H;WLL;191
2491006;Larre;;35.4722;1.21958;S;FRM;723
2491007;Koudia Laroumas;;36.55;1.91667;T;HLL;209
2491008;Gara Larouia;;32.33543;-0.39034;T;HLL;1006
2491009;’Aпn Laroui;;26.8977;6.98268;H;SPNG;611
2491010;Bir Larouech;;33.00417;7.65056;H;WLL;80
2491011;Djebel Chibouba;Djebel Chibouba,Lari Tebount;36.53442;1.78989;T;MT;653
2491012;Lari Ouzou;;36.47639;1.70361;P;PPL;554
2491013;Lari Ou Melzi;;36.50278;2.09722;P;PPL;334
2491014;Lari Ouahrach;Lari Ou Harch,Lari Ouahrach;36.49759;1.6419;T;SPUR;496
2491015;Lari Bouzabel;El Ari,Koudia Lari Ouffeul,Koudiat el Ari,Lari Bouzabel;36.43296;1.90874;T;RDGE;992
2491016;Lari Ou Chene;;36.4107;1.90583;T;RDGE;881
2491017;Gueblia;Gueblia,Lari Nsebt;36.37031;1.82085;T;PK;907
2491018;Lari Larhat;;36.55026;2.1791;P;PPL;416
2491019;Djebel Ouergou;Djebel Ouergou,Lari Kergo,Lari Quergo;36.4;1.53333;T;MT;477
2491020;Lari et Tenine;;36.41988;1.65942;T;MT;805
2491021;Srat Lari Ennsour;;36.06667;1.8;T;MT;657
2491022;Djebel Lari el Marsa;Djebel Lari el Marsa,Lari el Mersa;36.55127;1.75181;T;HLL;267
2491023;Djebel Lari Djourfaп;Djebel Lari Djourfai,Djebel Lari Djourfaп,Koudia Lari Djourfay,Koudia Lari Jourfay;36.50959;1.84577;T;MT;578
2491024;Lari Addou;;36.37513;1.8669;P;PPL;813
2491025;Draa Larhsane;;35.63595;4.93;T;RDGE;590
2491026;Djebel Larhouat;Djebel Laghouate,Djebel Larhouat,Djebel Larhouate;35.78051;2.17601;T;MT;1230
2491027;Oued Larhmane;;30.50039;-3.62643;H;WAD;717
2491028;Larhla;;34.9165;6.38985;P;PPL;464
2491029;Oued Larhbane;;35.6;7.95;H;STM;787
2491030;Oued Larhbal;;35.92719;6.78014;H;WAD;855
2491031;Larhat;;36.53333;1.81667;P;PPL;209
2491032;Djema’ Larha;Djema' Larha,Djemaa Lara,Djema’ Larha;36.73333;5.6;S;MSQE;410
2491033;Oued Larfed;;34.46017;3.59401;H;WAD;976
2491034;’Aпn Laredj;;33.90773;1.22862;H;SPNG;1278
2491035;Djebel Lahrech;Djebel Lahrech,Djebel Larech;36.08078;1.27886;T;MT;383
2491036;’Aпn Larebia;;36.45471;2.3474;H;SPNG;464
2491037;Rhedir Lardjem;;35.41667;3.11667;H;WLL;698
2491038;Commune de Lardjem;;34.75;1.55;A;ADMD;1031
2491039;Ouled Fares;Larbaat Ouled Fares,Larbaat Ouled Farйs,Ouled Fares,Warnier;36.23358;1.23812;P;PPL;135
2491040;Daпra de L’Arbaa Naпt Irathen;Arrondissement de Fort National,Daira de L'Arbaa Nait Irathen,Daпra de L’Arbaa Naпt Irathen,L'Arbaa Nair Iraten,L’Arbaa Naпr Iraten;36.66667;4.16667;A;ADMD;490
2491041;Commune de L’Arbaa Naпt Irathen;;36.63333;4.2;A;ADMD;786
2491042;L’Arbaa Naпt Irathen;Fort National,L'Arbaa Irathen Nait,L'Arbaa Nait Irathen,Larbaa Nath Iraten,L’Arbaa Irathen Naпt,L’Arbaa Naпt Irathen;36.63112;4.19864;P;PPL;710
2491043;Feurchet Larbaa;;34.81249;3.56319;H;WAD;1106
2491044;Commune de Larbaa;;32.91667;3;A;ADMD;722
2491045;Sra Larba;;35.82455;1.59705;T;RDGE;910
2491046;Oued Lareba;;36.11165;2.62816;H;WAD;427
2491047;Meksem Larba;;34.59299;2.49544;T;PASS;1004
2491048;Commune de Larba;Commune de Larba,El Arba;36.56667;3.15;A;ADMD;95
2491049;’Aпn Larba;;36.22634;7.7914;H;SPNG;911
2491050;Larbaв;Arba,El-Arba,L'Arba,Larba,Larbaa,Larbaв,L’Arba,ZZL,?????;36.56471;3.15434;P;PPL;100
2491051;Djebel Idamraoune;Djebel Idamraoune,Kef Larais,Kef Laraпs;36.55218;1.84617;T;MT;453
2491052;Djebel Laraguib;;30.03704;-2.67497;T;MT;582
2491053;Argoub Larach;;33.17506;0.03815;T;SLP;1435
2491054;La Pointe des Roches Noires;Black Rock Point,La Pointe Noire Rocher,La Pointe des Roches Noires,Pointe des Roches Noires,Ras Bou Lanouar,Ras Bou en Nouar,Rвs Bou Lanouвr;37.08682;6.41416;T;RK;1
2491055;La Plвtriиre;;35.22035;-1.4116;P;PPL;22
2491056;La Pierre du Chat;La Pierre du Chat,Pierre du Chat;35.14937;-1.45176;P;PPL;68
2491057;La Petite Seiche;;36.9;7.8;H;RF;-9999
2491058;La Pйpiniиre;;36.86331;6.91096;P;PPLX;9
2491059;Laouted;;32.23951;-0.51902;T;HLL;792
2491060;Oued Laouni;;20.405;5.76459;H;WAD;494
2491061;Laouni;;20.5064;5.77611;H;WLL;507
2491062;Aguelmame i-m-Laoulaouen;;22.88503;5.62315;H;POOL;1545
2491063;Djebel Lankach;Djebel Lankach,Djebel Lannkach;35.094;0.27605;T;MT;852
2491064;Maison Forestiиre de Lanasseur;;35.3265;6.51311;S;HSE;1553
2491065;Lamur;Lamur,Village Lamur;35.68234;-0.63909;P;PPLX;104
2491066;Oued Lamtвr;Oued Lamtar,Oued Lamtвr,Oued Lemtar;35.08333;-0.78333;H;STM;551
2491067;Chabet Lamtвr;Chabet Lamtar,Chabet Lamtвr,Chabet Lemtar;35.04685;-0.82945;H;STM;596
2491068;Lamtвr;Lamtar,Lamtвr;35.07104;-0.79851;P;PPL;578
2491069;Lamsella;;36.55;4.45;P;PPL;826
2491070;Fort Lamoune;;35.71667;-0.65;S;FT;-9999
2491071;Lamoriciиre;;36.34192;6.62901;S;RSTN;549
2491072;La Montagne;;36.70945;3.10118;P;PPLX;34
2491073;Koudiet Lam’оder;Djebel Maider,Djebel Maпder,Koudiet Lam'ider,Koudiet Lam’оder;35.87899;7.93596;T;MT;848
2491074;La Messida;;36.90783;8.52015;S;RUIN;10
2491075;Оle Lamein;;36.98333;6.23333;T;ISL;-9999
2491076;Lamblиche;;36.3479;6.7034;P;PPL;678
2491077;La Marine;;35.93309;0.08178;P;PPLX;47
2491078;La Marine;;35.81407;-0.49011;P;PPL;42
2491079;Lamariene;;28.01667;-0.48333;L;OAS;232
2491080;La Mare d’Eau;La Mare d'Eau,La Mare d’Eau,Station de la Mare d'Eau,Station de la Mare d’Eau;35.53244;-0.31817;S;RUIN;148
2491081;Koudiet Lamamour;Koudia Lamamour,Koudiet Lamamour;36.49631;1.71879;T;MT;851
2491082;Lamamda;Lamamda,Lamanda;35.13744;-0.21933;P;PPL;434
2491083;La Maison Blanche;;35.08207;-0.73057;P;PPL;552
2491084;La Macta;Aad La Macta,La Macta,Macta,Pont de la Macta;35.77088;-0.11682;P;PPL;-1
2491085;Mechta Lamaachet;;35.60257;5.34375;S;FRM;725
2491086;Oued Lama;;32.08209;-1.92774;H;WAD;1259
2491087;Hassi Lama;;32.11356;-1.87289;H;WLL;1461
2491088;Koudiet Lelouaz;Koudia Laloise,Koudiet Lelouaz;36.27284;1.16003;T;MT;472
2491089;Fort Lallemand;;31.2899;6.32255;S;FT;149
2491090;Djebel Lalla Touila;Djebel Lalla Touila,Mont Lalla Touila;36.75333;3.65806;T;HLL;149
2491091;Lalla Tlemcen;;30.81667;-2.01667;S;RUIN;602
2491092;Koudia Lalla Tefouredj;;36.60624;2.37182;T;PK;882
2491093;Pointe de Lalla Setti;Cap Lalla Setti,Pointe Lella Selti,Pointe de Lalla Setti;35.11667;-1.78333;T;PT;88
2491094;Lalla Setti;;35.11667;1.78333;S;SHRN;1346
2491095;Lalla Reguia;;36.21211;3.2497;S;FRM;663
2491096;Oued Lalla ’Oыdв;;36.16519;1.30745;H;STM;89
2491097;Lalla Aouda;Lalla 'Ouda,Lalla Aouda,Lalla ’Oыdв;36.13231;1.32711;S;SHRN;154
2491098;Lala Ouda;Foret de Lalla Aouda,Forкt de Lalla Aouda,Lala Ouda,Lalla 'Ouda,Lalla ’Oыdв;36.1152;1.32292;T;HLL;229
2491099;Lalla Naпmia;;35.12273;5.4402;L;LCTY;675
2491100;Bir Lalla Meriem;;33.65;6.56667;H;WLL;47
2491101;Lalla Meriem;Lalla Meriam,Lalla Meriem;34.90565;-1.41906;S;SHRN;494
2491102;Lalla Kreпba;Lalla Kreiba,Lalla Kreira,Lalla Kreпba;34.99689;-2.03539;P;PPL;306
2491103;Lalla Khetalla;Lalla Khetalla,Lalla Kretalla;36.17236;7.90985;S;CMTY;697
2491104;Tamgout Lalla Khedidja;Lalla Kredidja,Tamgout de Lalla Khedidja;36.44786;4.22799;T;PK;2272
2491105;Lalla Kadra;;35.63571;-1.0664;S;MSQE;120
2491106;Lalla Fathma;;35.10569;-1.77195;S;MSQE;222
2491107;Lalla Chtiba;;36.51335;8.09645;S;SHRN;247
2491108;Lalla Aouda;;35.42733;1.59406;S;FRM;928
2491109;Lalla Amira;;35.39254;1.14234;S;SHRN;1033
2491110;Daпet Lalla Alia;;33.89056;3.23785;T;DPR;690
2491111;Lвlla ’Aпcha;;36.46667;2.51667;S;SHRN;193
2491112;Lalla Aпcha;;36.27186;6.6305;S;SHRN;684
